"source_path","target_path","http_status","reason"
"/catalogsearch/result/?q=kombinovane+dosky","/vyhladavanie?q=kombinovane%20dosky","301","legacy-search"
"/catalogsearch/result/?q=komunikacny+software","/vyhladavanie?q=komunikacny%20software","301","legacy-search"
"/catalogsearch/result/?q=kontajnery+a+smetne+nadoby","/vyhladavanie?q=kontajnery%20a%20smetne%20nadoby","301","legacy-search"
"/catalogsearch/result/?q=kosacky","/vyhladavanie?q=kosacky","301","legacy-search"
"/catalogsearch/result/?q=kosele","/vyhladavanie?q=kosele","301","legacy-search"
"/catalogsearch/result/?q=kozmeticke+sady","/vyhladavanie?q=kozmeticke%20sady","301","legacy-search"
"/catalogsearch/result/?q=kozmetika","/vyhladavanie?q=kozmetika","301","legacy-search"
"/catalogsearch/result/?q=kozmetika+starostlivost-o-telo","/vyhladavanie?q=kozmetika%20starostlivost-o-telo","301","legacy-search"
"/catalogsearch/result/?q=kozmetika+starostlivost-o-telo+sprchove-gely-a-mydla","/vyhladavanie?q=kozmetika%20starostlivost-o-telo%20sprchove-gely-a-mydla","301","legacy-search"
"/catalogsearch/result/?q=kozmetika+starostlivost-o-vlasy+laky-na-vlasy","/vyhladavanie?q=kozmetika%20starostlivost-o-vlasy%20laky-na-vlasy","301","legacy-search"
"/catalogsearch/result/?q=kozmetika+starostlivost-o-zuby","/vyhladavanie?q=kozmetika%20starostlivost-o-zuby","301","legacy-search"
"/catalogsearch/result/?q=kozmetika+starostlivost-o-zuby+zubne-a-medzizubne-kefky","/vyhladavanie?q=kozmetika%20starostlivost-o-zuby%20zubne-a-medzizubne-kefky","301","legacy-search"
"/catalogsearch/result/?q=kozmetika+uprava-vlasov+feny-na-vlasy","/vyhladavanie?q=kozmetika%20uprava-vlasov%20feny-na-vlasy","301","legacy-search"
"/catalogsearch/result/?q=krajace+potravin","/vyhladavanie?q=krajace%20potravin","301","legacy-search"
"/catalogsearch/result/?q=kremy+na+opalovanie","/vyhladavanie?q=kremy%20na%20opalovanie","301","legacy-search"
"/catalogsearch/result/?q=kuchynske+vahy","/vyhladavanie?q=kuchynske%20vahy","301","legacy-search"
"/catalogsearch/result/?q=kufre","/vyhladavanie?q=kufre","301","legacy-search"
"/catalogsearch/result/?q=kufre+na+kolieskach","/vyhladavanie?q=kufre%20na%20kolieskach","301","legacy-search"
"/catalogsearch/result/?q=kultivatory+a+prevzdusnovace","/vyhladavanie?q=kultivatory%20a%20prevzdusnovace","301","legacy-search"
"/catalogsearch/result/?q=kurenie","/vyhladavanie?q=kurenie","301","legacy-search"
"/catalogsearch/result/?q=lcd+panel","/vyhladavanie?q=lcd%20panel","301","legacy-search"
"/catalogsearch/result/?q=lesticky","/vyhladavanie?q=lesticky","301","legacy-search"
"/catalogsearch/result/?q=lisy+a+drvice+na+ovocie","/vyhladavanie?q=lisy%20a%20drvice%20na%20ovocie","301","legacy-search"
"/catalogsearch/result/?q=male+chladnicky","/vyhladavanie?q=male%20chladnicky","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+cisticky-a-zvlhcovace+cisticky-vzduchu+truelife-air-purifier-p7-wifi-cisticka-vzduchu","/vyhladavanie?q=male-spotrebice%20cisticky-a-zvlhcovace%20cisticky-vzduchu%20truelife-air-purifier-p7-wifi-cisticka-vzduchu","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+cisticky-a-zvlhcovace+cisticky-vzduchu+venta-lw73-aerostyle-signal-black","/vyhladavanie?q=male-spotrebice%20cisticky-a-zvlhcovace%20cisticky-vzduchu%20venta-lw73-aerostyle-signal-black","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+cisticky-a-zvlhcovace+cisticky-vzduchu+venta-lw73-aerostyle-signal-white","/vyhladavanie?q=male-spotrebice%20cisticky-a-zvlhcovace%20cisticky-vzduchu%20venta-lw73-aerostyle-signal-white","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+cisticky-a-zvlhcovace+cisticky-vzduchu+venta-lw74-wifi-aerostyle-signal-black","/vyhladavanie?q=male-spotrebice%20cisticky-a-zvlhcovace%20cisticky-vzduchu%20venta-lw74-wifi-aerostyle-signal-black","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+cisticky-a-zvlhcovace+cisticky-vzduchu+venta-lw74-wifi-aerostyle-signal-white","/vyhladavanie?q=male-spotrebice%20cisticky-a-zvlhcovace%20cisticky-vzduchu%20venta-lw74-wifi-aerostyle-signal-white","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+cisticky-a-zvlhcovace+cisticky-vzduchu+xiaomi-mi-air-purifier-3h-bazar-rozbaleno","/vyhladavanie?q=male-spotrebice%20cisticky-a-zvlhcovace%20cisticky-vzduchu%20xiaomi-mi-air-purifier-3h-bazar-rozbaleno","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+grilovanie-a-party+hot-dogovace","/vyhladavanie?q=male-spotrebice%20grilovanie-a-party%20hot-dogovace","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+kavovary-a-espresso+espressa","/vyhladavanie?q=male-spotrebice%20kavovary-a-espresso%20espressa","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+klimatizacie-a-ventilatory+ochladzovace-vzduchu","/vyhladavanie?q=male-spotrebice%20klimatizacie-a-ventilatory%20ochladzovace-vzduchu","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+pomocnici-do-kuchyne","/vyhladavanie?q=male-spotrebice%20pomocnici-do-kuchyne","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+pomocnici-do-kuchyne+elektricke-noze","/vyhladavanie?q=male-spotrebice%20pomocnici-do-kuchyne%20elektricke-noze","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+pomocnici-do-kuchyne+fritovacie-hrnce","/vyhladavanie?q=male-spotrebice%20pomocnici-do-kuchyne%20fritovacie-hrnce","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+pomocnici-do-kuchyne+kuchynske-roboty","/vyhladavanie?q=male-spotrebice%20pomocnici-do-kuchyne%20kuchynske-roboty","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+pomocnici-do-kuchyne+mlynceky-na-maso","/vyhladavanie?q=male-spotrebice%20pomocnici-do-kuchyne%20mlynceky-na-maso","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+pomocnici-do-kuchyne+palacinkovace","/vyhladavanie?q=male-spotrebice%20pomocnici-do-kuchyne%20palacinkovace","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+pomocnici-do-kuchyne+slahace","/vyhladavanie?q=male-spotrebice%20pomocnici-do-kuchyne%20slahace","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+pomocnici-do-kuchyne+topinkovace","/vyhladavanie?q=male-spotrebice%20pomocnici-do-kuchyne%20topinkovace","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+pomocnici-do-kuchyne+varice-na-vajicka","/vyhladavanie?q=male-spotrebice%20pomocnici-do-kuchyne%20varice-na-vajicka","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+priprava-napojov+drvice-ladu","/vyhladavanie?q=male-spotrebice%20priprava-napojov%20drvice-ladu","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+priprava-napojov+kavovary+xavax-odmastovaci-cistici-tablety-nejen-pro-automaticke-kavovary-10-ks","/vyhladavanie?q=male-spotrebice%20priprava-napojov%20kavovary%20xavax-odmastovaci-cistici-tablety-nejen-pro-automaticke-kavovary-10-ks","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+priprava-napojov+rychlovarne-kanvice+vigan-wk17b-rychlovarna-konvice","/vyhladavanie?q=male-spotrebice%20priprava-napojov%20rychlovarne-kanvice%20vigan-wk17b-rychlovarna-konvice","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+priprava-napojov+rychlovarne-kanvice+vigan-wk17dgbx-rychlovarna-konvice","/vyhladavanie?q=male-spotrebice%20priprava-napojov%20rychlovarne-kanvice%20vigan-wk17dgbx-rychlovarna-konvice","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+priprava-napojov+rychlovarne-kanvice+vigan-wk17dgcx-rychlovarna-konvice","/vyhladavanie?q=male-spotrebice%20priprava-napojov%20rychlovarne-kanvice%20vigan-wk17dgcx-rychlovarna-konvice","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+priprava-napojov+smoothie-mixery","/vyhladavanie?q=male-spotrebice%20priprava-napojov%20smoothie-mixery","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+priprava-napojov+vyrobniky-ladu","/vyhladavanie?q=male-spotrebice%20priprava-napojov%20vyrobniky-ladu","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+remosky-a-elektricke-hrnce+domace-pekarne","/vyhladavanie?q=male-spotrebice%20remosky-a-elektricke-hrnce%20domace-pekarne","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+remosky-a-elektricke-hrnce+elektricke-panvice","/vyhladavanie?q=male-spotrebice%20remosky-a-elektricke-hrnce%20elektricke-panvice","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+remosky-a-elektricke-hrnce+parne-hrnce","/vyhladavanie?q=male-spotrebice%20remosky-a-elektricke-hrnce%20parne-hrnce","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+remosky-a-elektricke-hrnce+varice-na-ryzu","/vyhladavanie?q=male-spotrebice%20remosky-a-elektricke-hrnce%20varice-na-ryzu","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+remosky-a-elektricke-hrnce+zavarovacie-hrnce","/vyhladavanie?q=male-spotrebice%20remosky-a-elektricke-hrnce%20zavarovacie-hrnce","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+roboticke-vysavace","/vyhladavanie?q=male-spotrebice%20roboticke-vysavace","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+starostlivost-o-pradlo+odstranovace-zmolkov","/vyhladavanie?q=male-spotrebice%20starostlivost-o-pradlo%20odstranovace-zmolkov","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+starostlivost-o-telo","/vyhladavanie?q=male-spotrebice%20starostlivost-o-telo","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+starostlivost-o-telo+brusky-na-nohy","/vyhladavanie?q=male-spotrebice%20starostlivost-o-telo%20brusky-na-nohy","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+starostlivost-o-telo+epilatory","/vyhladavanie?q=male-spotrebice%20starostlivost-o-telo%20epilatory","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+starostlivost-o-telo+kozmeticke-zrkadielka","/vyhladavanie?q=male-spotrebice%20starostlivost-o-telo%20kozmeticke-zrkadielka","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+starostlivost-o-telo+masazne-pristroje","/vyhladavanie?q=male-spotrebice%20starostlivost-o-telo%20masazne-pristroje","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+starostlivost-o-telo+ostatne","/vyhladavanie?q=male-spotrebice%20starostlivost-o-telo%20ostatne","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+starostlivost-o-telo+starostlivost-o-ruky-a-nechty","/vyhladavanie?q=male-spotrebice%20starostlivost-o-telo%20starostlivost-o-ruky-a-nechty","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+starostlivost-o-telo+starostlivost-o-vzhlad","/vyhladavanie?q=male-spotrebice%20starostlivost-o-telo%20starostlivost-o-vzhlad","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+starostlivost-o-telo+zohrievacie-deky","/vyhladavanie?q=male-spotrebice%20starostlivost-o-telo%20zohrievacie-deky","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+upratovanie+mopy-a-pomocky-na-upratovanie","/vyhladavanie?q=male-spotrebice%20upratovanie%20mopy-a-pomocky-na-upratovanie","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+vysavace+bezsackove-vysavace","/vyhladavanie?q=male-spotrebice%20vysavace%20bezsackove-vysavace","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+vysavace+hubice-kefy-rurky-k-vysavacom","/vyhladavanie?q=male-spotrebice%20vysavace%20hubice-kefy-rurky-k-vysavacom","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+vysavace+sacky-do-vysavacov","/vyhladavanie?q=male-spotrebice%20vysavace%20sacky-do-vysavacov","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+vysavace+vona-do-vysavacov","/vyhladavanie?q=male-spotrebice%20vysavace%20vona-do-vysavacov","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+xiaomi-roborock-sweep-one-s50-bazar-poskozeny-obal-nekompletni-vypln","/vyhladavanie?q=male-spotrebice%20xiaomi-roborock-sweep-one-s50-bazar-poskozeny-obal-nekompletni-vypln","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+zdravie+digitalne-teplomery","/vyhladavanie?q=male-spotrebice%20zdravie%20digitalne-teplomery","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+zdravie+jogurtovace","/vyhladavanie?q=male-spotrebice%20zdravie%20jogurtovace","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+zdravie+lapace-hmyzu","/vyhladavanie?q=male-spotrebice%20zdravie%20lapace-hmyzu","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+zdravie+odvlhcovace","/vyhladavanie?q=male-spotrebice%20zdravie%20odvlhcovace","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+zdravie+osobne-tlakomery","/vyhladavanie?q=male-spotrebice%20zdravie%20osobne-tlakomery","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+zdravie+susicky-potravin","/vyhladavanie?q=male-spotrebice%20zdravie%20susicky-potravin","301","legacy-search"
"/catalogsearch/result/?q=male-spotrebice+zdravie+zvlhcovace-vzduchu","/vyhladavanie?q=male-spotrebice%20zdravie%20zvlhcovace-vzduchu","301","legacy-search"
"/catalogsearch/result/?q=manikura+a+pedikura","/vyhladavanie?q=manikura%20a%20pedikura","301","legacy-search"
"/catalogsearch/result/?q=masazne+pristroje","/vyhladavanie?q=masazne%20pristroje","301","legacy-search"
"/catalogsearch/result/?q=masky+na+plet","/vyhladavanie?q=masky%20na%20plet","301","legacy-search"
"/catalogsearch/result/?q=miceralne+vody","/vyhladavanie?q=miceralne%20vody","301","legacy-search"
"/catalogsearch/result/?q=microsoft+xbox+one","/vyhladavanie?q=microsoft%20xbox%20one","301","legacy-search"
"/catalogsearch/result/?q=microsoft+xbox+one+s","/vyhladavanie?q=microsoft%20xbox%20one%20s","301","legacy-search"
"/catalogsearch/result/?q=mini+rury","/vyhladavanie?q=mini%20rury","301","legacy-search"
"/catalogsearch/result/?q=mlynceky+na+kavu","/vyhladavanie?q=mlynceky%20na%20kavu","301","legacy-search"
"/catalogsearch/result/?q=mobilne-telefony-a-tablety+aligator-rx600-extremo-dual-sim-lte-cerno-cervena","/vyhladavanie?q=mobilne-telefony-a-tablety%20aligator-rx600-extremo-dual-sim-lte-cerno-cervena","301","legacy-search"
"/catalogsearch/result/?q=mobilne-telefony-a-tablety+aligator-rx700-extremo-dual-sim-lte-nfc-cerna","/vyhladavanie?q=mobilne-telefony-a-tablety%20aligator-rx700-extremo-dual-sim-lte-nfc-cerna","301","legacy-search"
"/catalogsearch/result/?q=motorove+fukare+a+vysavace","/vyhladavanie?q=motorove%20fukare%20a%20vysavace","301","legacy-search"
"/catalogsearch/result/?q=mraznicky","/vyhladavanie?q=mraznicky","301","legacy-search"
"/catalogsearch/result/?q=n","/vyhladavanie?q=n","301","legacy-search"
"/catalogsearch/result/?q=naparovacie+zehlicky","/vyhladavanie?q=naparovacie%20zehlicky","301","legacy-search"
"/catalogsearch/result/?q=napenovace+mlieka","/vyhladavanie?q=napenovace%20mlieka","301","legacy-search"
"/catalogsearch/result/?q=noznice+na+plech","/vyhladavanie?q=noznice%20na%20plech","301","legacy-search"
"/catalogsearch/result/?q=ochladzovace+vzduchu","/vyhladavanie?q=ochladzovace%20vzduchu","301","legacy-search"
"/catalogsearch/result/?q=ocielky+a+brusky","/vyhladavanie?q=ocielky%20a%20brusky","301","legacy-search"
"/catalogsearch/result/?q=ocne+tiene","/vyhladavanie?q=ocne%20tiene","301","legacy-search"
"/catalogsearch/result/?q=odnimatelny+panel","/vyhladavanie?q=odnimatelny%20panel","301","legacy-search"
"/catalogsearch/result/?q=odstavovacie+hrnce","/vyhladavanie?q=odstavovacie%20hrnce","301","legacy-search"
"/catalogsearch/result/?q=odstranovanie+snehu","/vyhladavanie?q=odstranovanie%20snehu","301","legacy-search"
"/catalogsearch/result/?q=opalovacie+peny","/vyhladavanie?q=opalovacie%20peny","301","legacy-search"
"/catalogsearch/result/?q=ostatna+starostlivost+o+telo","/vyhladavanie?q=ostatna%20starostlivost%20o%20telo","301","legacy-search"
"/catalogsearch/result/?q=ostatne","/vyhladavanie?q=ostatne","301","legacy-search"
"/catalogsearch/result/?q=ostatne+elektricke+naradie","/vyhladavanie?q=ostatne%20elektricke%20naradie","301","legacy-search"
"/catalogsearch/result/?q=ostatne+gastro+spotrebice","/vyhladavanie?q=ostatne%20gastro%20spotrebice","301","legacy-search"
"/catalogsearch/result/?q=ostatne+kojenecke+potreby","/vyhladavanie?q=ostatne%20kojenecke%20potreby","301","legacy-search"
"/catalogsearch/result/?q=ostatne+prislusenstvo","/vyhladavanie?q=ostatne%20prislusenstvo","301","legacy-search"
"/catalogsearch/result/?q=ostatne+zdravotnicke+pomocky","/vyhladavanie?q=ostatne%20zdravotnicke%20pomocky","301","legacy-search"
"/catalogsearch/result/?q=ostrovcekove+digestory","/vyhladavanie?q=ostrovcekove%20digestory","301","legacy-search"
"/catalogsearch/result/?q=outdoor","/vyhladavanie?q=outdoor","301","legacy-search"
"/catalogsearch/result/?q=oxymetre","/vyhladavanie?q=oxymetre","301","legacy-search"
"/catalogsearch/result/?q=pajkovanie+letovanie+a+zvaranie","/vyhladavanie?q=pajkovanie%20letovanie%20a%20zvaranie","301","legacy-search"
"/catalogsearch/result/?q=panske+bicykle","/vyhladavanie?q=panske%20bicykle","301","legacy-search"
"/catalogsearch/result/?q=panvice","/vyhladavanie?q=panvice","301","legacy-search"
"/catalogsearch/result/?q=parne+pracky","/vyhladavanie?q=parne%20pracky","301","legacy-search"
"/catalogsearch/result/?q=party+stany","/vyhladavanie?q=party%20stany","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+acer-aspire-tc-886-intel-core-i3-9100-8-gb-ddr4-sdram-1-tb-hdd-geforcer-gt-1030-endless-llinux-220w","/vyhladavanie?q=pc-a-notebooky%20acer-aspire-tc-886-intel-core-i3-9100-8-gb-ddr4-sdram-1-tb-hdd-geforcer-gt-1030-endless-llinux-220w","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+acer-pc-predator-orion-3000-po3-600-i5-9400f-16gb-1tssd-geforce-rtx-2060-6gb-dvd-w10h-cerna","/vyhladavanie?q=pc-a-notebooky%20acer-pc-predator-orion-3000-po3-600-i5-9400f-16gb-1tssd-geforce-rtx-2060-6gb-dvd-w10h-cerna","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+all-in-one","/vyhladavanie?q=pc-a-notebooky%20all-in-one","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+all-in-one+amd-athlon","/vyhladavanie?q=pc-a-notebooky%20all-in-one%20amd-athlon","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+all-in-one+intel-core-i9","/vyhladavanie?q=pc-a-notebooky%20all-in-one%20intel-core-i9","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+dell-pc-optiplex-aio-5480-23-8-fhdcore-i5-10500t-8gb-256gbssd-tpm-stdstand-cam-mic-wlan-bt-kb-mouse-w10p-3ynbd-prosup","/vyhladavanie?q=pc-a-notebooky%20dell-pc-optiplex-aio-5480-23-8-fhdcore-i5-10500t-8gb-256gbssd-tpm-stdstand-cam-mic-wlan-bt-kb-mouse-w10p-3ynbd-prosup","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+elektronicke-citacky+7-8","/vyhladavanie?q=pc-a-notebooky%20elektronicke-citacky%207-8","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+hp-pc-aio-22-df0000nc-lcd-21-5-fhd-ag-celeron-j4025-2ghz-4gb-ddr4-2400-128gb-ssd-intel-internal-graphics-no-odd-win10-s","/vyhladavanie?q=pc-a-notebooky%20hp-pc-aio-22-df0000nc-lcd-21-5-fhd-ag-celeron-j4025-2ghz-4gb-ddr4-2400-128gb-ssd-intel-internal-graphics-no-odd-win10-s","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+hp-pc-slim-s01-ad0007nc-celeron-j4005-8gb-256-gb-ssd-nvme-intel-uhd-graphics-600-wif-bt-key-mou-dvd-rw-win10","/vyhladavanie?q=pc-a-notebooky%20hp-pc-slim-s01-ad0007nc-celeron-j4005-8gb-256-gb-ssd-nvme-intel-uhd-graphics-600-wif-bt-key-mou-dvd-rw-win10","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+lenovo-thinkpad-e15-iml-i3-10110uat2-1ghz-15-6-fhd-ips-8gb-256ssd-intel-uhd-3xusb-usb-c-hdmi-lan-w10p-1r-carryin","/vyhladavanie?q=pc-a-notebooky%20lenovo-thinkpad-e15-iml-i3-10110uat2-1ghz-15-6-fhd-ips-8gb-256ssd-intel-uhd-3xusb-usb-c-hdmi-lan-w10p-1r-carryin","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+notebooky-a-ultrabooky","/vyhladavanie?q=pc-a-notebooky%20notebooky-a-ultrabooky","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+notebooky-a-ultrabooky+konvertibilne+acer-aspire-tab-switch-5-sw512-52-36ld-i3-7130uat2-7ghz-12-ips-multi-touch-4gb-128ssd-ct-pk-2cl-w10h","/vyhladavanie?q=pc-a-notebooky%20notebooky-a-ultrabooky%20konvertibilne%20acer-aspire-tab-switch-5-sw512-52-36ld-i3-7130uat2-7ghz-12-ips-multi-touch-4gb-128ssd-ct-pk-2cl-w10h","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+notebooky-a-ultrabooky+notebooky+hp-250-g7-i5-8265u-15-6-fhd-220-4gb-256gb-dvdrw-ac-bt-win10-1506701","/vyhladavanie?q=pc-a-notebooky%20notebooky-a-ultrabooky%20notebooky%20hp-250-g7-i5-8265u-15-6-fhd-220-4gb-256gb-dvdrw-ac-bt-win10-1506701","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+pc-hp-20-c406nc-aio-celeron-4gb-ddr4-1tb-7200-dvdr-w-wifi-uma-usb-mou-key-win10-white","/vyhladavanie?q=pc-a-notebooky%20pc-hp-20-c406nc-aio-celeron-4gb-ddr4-1tb-7200-dvdr-w-wifi-uma-usb-mou-key-win10-white","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+pc-hp-slim-s01-ad0007nc-celeron-j4005-8gb-256-gb-ssd-nvme-intel-uhd-graphics-600-wif-bt-key-mou-dvd-rw-win10","/vyhladavanie?q=pc-a-notebooky%20pc-hp-slim-s01-ad0007nc-celeron-j4005-8gb-256-gb-ssd-nvme-intel-uhd-graphics-600-wif-bt-key-mou-dvd-rw-win10","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+pc-zostavy+acer-pc-aspire-xc-330-amd-e2-9000-4gb-1thdd-dvd-rw-usb-hdmi-w10h","/vyhladavanie?q=pc-a-notebooky%20pc-zostavy%20acer-pc-aspire-xc-330-amd-e2-9000-4gb-1thdd-dvd-rw-usb-hdmi-w10h","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+pc-zostavy+all-in-one+lenovo-thinkcentre-m920z-aio-i5-8500-8gb-256-gb-ssd-integrated-dvd-win-10-pro-cierny-3r-onsite-121281","/vyhladavanie?q=pc-a-notebooky%20pc-zostavy%20all-in-one%20lenovo-thinkcentre-m920z-aio-i5-8500-8gb-256-gb-ssd-integrated-dvd-win-10-pro-cierny-3r-onsite-121281","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+pc-zostavy+all-in-one+lenovo-v530-24-aio-i5-8400t-8gb-256-gb-ssd-integrated-dvd-win-10-pro-cierny-1r-121273","/vyhladavanie?q=pc-a-notebooky%20pc-zostavy%20all-in-one%20lenovo-v530-24-aio-i5-8400t-8gb-256-gb-ssd-integrated-dvd-win-10-pro-cierny-1r-121273","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+pc-zostavy+micro-tower","/vyhladavanie?q=pc-a-notebooky%20pc-zostavy%20micro-tower","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+pc-zostavy+midi-tower+p-olynx-challenger-eclot-i3-8100-8gb-120g-ssd-1t-gtx1050ti-4g-p","/vyhladavanie?q=pc-a-notebooky%20pc-zostavy%20midi-tower%20p-olynx-challenger-eclot-i3-8100-8gb-120g-ssd-1t-gtx1050ti-4g-p","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+pc-zostavy+midi-tower+p-olynx-challenger-eclot-i3-8100-8gb-120g-ssd-1t-gtx1050ti-4g-w10-home-p","/vyhladavanie?q=pc-a-notebooky%20pc-zostavy%20midi-tower%20p-olynx-challenger-eclot-i3-8100-8gb-120g-ssd-1t-gtx1050ti-4g-w10-home-p","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+prepatove-ochrany+8-zasuviek","/vyhladavanie?q=pc-a-notebooky%20prepatove-ochrany%208-zasuviek","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+prislusenstvo-k-notebookom-a-ultrabookom+opticke-mechaniky+price--","/vyhladavanie?q=pc-a-notebooky%20prislusenstvo-k-notebookom-a-ultrabookom%20opticke-mechaniky%20price--","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+roz-lenovo-ideacentre-aio-510-22-pentium-g4560t-2-9ghz-4gb-1tb-21-5-fhd-intelhd-win10-cierny-otvorena-krabica","/vyhladavanie?q=pc-a-notebooky%20roz-lenovo-ideacentre-aio-510-22-pentium-g4560t-2-9ghz-4gb-1tb-21-5-fhd-intelhd-win10-cierny-otvorena-krabica","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+umax-aio-u-one-24al-plus-23-8-ips-fhd-celeron-j3355at2-0ghz-4gb-32gb-emmc-2-5-hdd-ssd-sata-iii-slot-w10h","/vyhladavanie?q=pc-a-notebooky%20umax-aio-u-one-24al-plus-23-8-ips-fhd-celeron-j3355at2-0ghz-4gb-32gb-emmc-2-5-hdd-ssd-sata-iii-slot-w10h","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+xiaomi-mi-notebook-air-13-3-i5-8250u-8gb-256gb-bazar-po-oprave-vymena-baterie","/vyhladavanie?q=pc-a-notebooky%20xiaomi-mi-notebook-air-13-3-i5-8250u-8gb-256gb-bazar-po-oprave-vymena-baterie","301","legacy-search"
"/catalogsearch/result/?q=pc-a-notebooky+zbook-15u-g6-i7-8565u-15uhd-1x16gb-ddr4-512gb-m-2-intel-hd-amd-wx3200-4gb-wifi-ac-bt-fpr-win10pro","/vyhladavanie?q=pc-a-notebooky%20zbook-15u-g6-i7-8565u-15uhd-1x16gb-ddr4-512gb-m-2-intel-hd-amd-wx3200-4gb-wifi-ac-bt-fpr-win10pro","301","legacy-search"
